east,north,zygosity,twin1,twin2
13,13,2,2.37469795249743,0.24327125330492
13,13,2,-1.76225370683277,-1.87290966253846
14,13,1,1.34084858951626,1.68387714555411
14,13,2,1.04074882949693,0.00143674911471725
14,13,2,-0.91906230295627,-1.1682820532419
15,13,1,1.70091080627503,1.16737642950621
15,13,2,0.390569709606277,1.52190212303439
15,13,2,0.769819442526755,0.162432899232682
16,13,1,-0.915550814757849,-0.30604734901063
16,13,2,0.519084359130767,-0.224050943012403
16,13,2,1.06161341324083,1.3778560876897
17,13,1,0.939225274017878,0.800578150929897
17,13,2,-1.2808978169425,-0.357400624512707
17,13,2,0.222412876082021,-0.548614329090536
18,13,1,0.0431850313581442,0.626266621423241
18,13,2,0.444338284221194,1.75400610940661
18,13,2,-0.363554050561145,1.59718029730795
19,13,1,-1.8918196407565,-1.58501410115005
19,13,2,1.76708577635845,0.161990814875157
19,13,2,-0.183997257206434,-1.17410147071711
20,13,1,0.85777502258728,0.0933538680099453
20,13,2,-0.219861504663985,-0.452316677769543
20,13,2,-0.743700823270103,0.183663912508011
21,13,1,0.786824468456086,1.50201426129846
21,13,2,0.794961061416007,0.513658282707743
21,13,2,-0.814817893654066,-0.997242670360973
22,13,1,-0.145144387272547,-0.140038900568807
22,13,2,0.199421934784866,-0.00865523329516726
22,13,2,0.161518539025072,-1.59137740595648
23,13,1,1.63956881529607,1.79818558552469
23,13,2,0.985605093540604,-0.267541194099701
23,13,2,0.647377781401752,0.380913228596225
24,13,1,-0.247726231099212,0.0404384845945712
24,13,2,0.918604941590535,2.14337600344866
24,13,2,0.479235173432952,1.46881944549144
25,13,1,0.929946915815156,1.17183801414559
25,13,2,-0.882826982528945,-0.48728165443768
25,13,2,1.82999874334351,-0.00242359171656936
26,13,1,1.06794057628541,1.70682027710451
26,13,2,0.550744391770215,1.45923970349785
26,13,2,-0.149029836716662,-0.153478488553688
27,13,1,0.770069803872618,-0.372079024710932
27,13,2,0.284344953841592,0.111811821976905
27,13,2,0.562421807703016,0.595631313084571
28,13,1,-0.297704723460166,-0.430172765129437
28,13,2,-0.526826245664451,-0.708108286773987
28,13,2,-0.970577971779528,-0.816086599283779
29,13,1,0.497552635666172,0.59553028591571
29,13,2,-0.565898368929769,-2.03333976552709
29,13,2,-0.681287012417257,0.346824672694282
30,13,1,0.8222566390083,0.853026230661501
30,13,2,-1.32622495915394,0.553086729694899
30,13,2,-0.47231919182636,-1.46200519286399
31,13,1,-2.2882684144895,-2.20328940270623
31,13,2,0.286057763936744,0.569160909177956
31,13,2,0.75152949169745,-0.82905069897999
32,13,1,0.613029426872046,0.0871853106938204
32,13,2,-0.149097820830615,0.1437958439526
32,13,2,-0.409287207005082,-0.648804654814284
33,13,1,0.246423943913721,0.330485368720389
33,13,2,-0.258506868644874,-0.695352191531713
33,13,2,0.0182714459151649,-0.442578355855365
34,13,1,1.17886785837204,1.30139659449949
34,13,2,-0.823559223806324,0.155249342264904
34,13,2,1.74481854344983,1.47698991627041
35,13,1,0.570764099064938,0.449498728087279
35,13,2,-0.584478404695399,-0.462264886429501
35,13,2,0.0972954474640929,0.0420827267777382
36,13,1,0.390619384255401,-0.394925074939487
36,13,2,0.0479434741026754,-0.136345236616326
36,13,2,-2.6362362992915,-0.650825699535517
37,13,1,0.256547399040563,0.359252481161178
37,13,2,-0.0661081172197108,0.150952542110958
37,13,2,-1.34431932653312,-0.560993515796053
38,13,1,0.386877013026105,0.198256990935651
38,13,2,0.256011049982477,-0.0959845184021694
38,13,2,-1.29841769736128,-0.595818558390904
39,13,1,0.916487853858854,0.620442488956698
39,13,2,-0.320804230997979,-0.196731654984632
39,13,2,-0.10142140152205,0.561158720828151
40,13,1,0.235039948509613,0.444555944910214
40,13,2,-0.527877657852444,1.70177613915741
40,13,2,1.40064245647447,-0.107686743565814
41,13,1,-0.402309782570204,0.29531383912997
41,13,2,0.178896533876678,-0.520205504586026
41,13,2,-0.862412414514037,-1.68540285735771
42,13,1,-0.00839035532558858,0.101461794694861
42,13,2,2.13786112204425,2.63935257631818
42,13,2,0.0856405389152379,1.23049895169212
43,13,1,0.362565985265433,0.221253596852596
43,13,2,0.417219054409731,-0.501257631813904
43,13,2,0.816912574506192,-0.979559940887168
44,13,1,-0.374974394410669,0.0540765369512646
44,13,2,1.04757859833629,1.4075954089805
44,13,2,-0.70624122406007,-1.28403377474598
45,13,1,-2.15960809877892,-1.54517156419077
45,13,2,-2.41397331200984,0.207168846358943
45,13,2,0.574206325107042,-0.943957362128355
46,13,1,-1.7647813019722,-2.14856584847219
46,13,2,-0.138883652772563,-0.177486841138062
46,13,2,1.11319232086103,0.883041717028259
47,13,1,0.047346286839477,0.69101058734114
47,13,2,-1.31583625587527,0.215854896619176
47,13,2,-0.968633163085359,-1.0667632782979
48,13,1,-0.580380201707746,-0.470723234981482
48,13,2,0.661479127179605,-0.0622254844970623
48,13,2,-0.24947869786734,0.019458237915722
49,13,1,-0.705310104417128,-0.662973673932932
49,13,2,1.23222618998144,-0.12005496474186
49,13,2,-0.770875689954051,-2.32425679855812
50,13,1,-0.427487948076458,-0.083902357117546
50,13,2,0.306753430933399,-1.66704211996902
50,13,2,0.989391491590245,1.3873533814621
1,14,1,-1.21660508663243,-0.468054297518208
1,14,2,0.900350688906048,-0.276969179322589
1,14,2,0.312073198805362,0.322581966846682
2,14,1,1.37435774967678,0.415469853251574
2,14,2,-0.29141212868736,1.08169738189153
2,14,2,2.627604035504,1.97059298178755
3,14,1,-0.54707484665177,-0.116790241476958
3,14,2,2.61042623665302,1.19486061832461
3,14,2,-1.39142660533145,-1.16888002138996
4,14,1,-0.993539845754952,-1.63173668237336
4,14,2,-1.28760006220784,-0.163770249770465
4,14,2,-0.245328024136242,-0.392473114151928
5,14,1,0.0555403147012568,0.124730715041418
5,14,2,1.36797021261548,0.123777259373059
5,14,2,0.157481887479693,-0.796466876829828
6,14,1,-1.53735319094531,-1.31869760203311
6,14,2,-1.00605549371691,-0.306979770762949
6,14,2,0.757874622725613,-0.296542839270115
7,14,1,-0.285404587077044,-1.25466869920842
7,14,2,-0.221667789892946,0.993437213739295
7,14,2,-0.0318195132580498,0.168758838886
8,14,1,-1.38492194812709,-1.24226183285518
8,14,2,0.0844001181492419,-0.431197742851882
8,14,2,1.11439692082624,1.10444754229484
9,14,1,0.319413111254963,0.456145595207841
9,14,2,-0.672538162237302,0.784171657395356
9,14,2,1.33614078791429,0.488908168815404
10,14,1,0.293832257020786,0.501377039950997
10,14,2,-0.369928359433094,-0.226955093800651
10,14,2,0.753287339660592,0.828211137674256
11,14,1,0.089705165328927,-0.0306661307111941
11,14,2,-0.491813357685535,-0.812393291468807
11,14,2,0.137280360768511,0.0630879871460224
12,14,1,-1.43246215197275,-0.573062352325141
12,14,2,1.23602463962445,0.834326143827432
12,14,2,0.183966139171727,-0.0431212326251068
13,14,1,0.195697885697696,0.456580116390713
13,14,2,-0.112966237334112,0.2357151600753
13,14,2,0.758360877604224,1.45799325149928
14,14,1,-0.352610671231399,-0.692461293578929
14,14,2,-2.35287691866797,-0.941560480525599
14,14,2,-0.534304177627557,-0.858854406528649
15,14,1,-1.02753556636739,-0.504778959606605
15,14,2,-0.387378395731595,0.266378740012534
15,14,2,0.473040227904462,-0.511945756019536
16,14,1,0.184111120995785,-0.0426950016987848
16,14,2,-0.565082426325313,-0.236433014775552
16,14,2,0.279921088587936,0.916703042601371
17,14,1,-1.64873987320477,-0.93662586657916
17,14,2,-1.56854828121553,-1.25221675922528
17,14,2,-0.00654496239158665,0.210205239431407
18,14,1,0.0838775604051668,0.494700995785994
18,14,2,-0.197733656529867,-1.08140993512975
18,14,2,-0.876833917122594,-0.430759252436505
19,14,1,-0.0338221084706086,0.518652136599357
19,14,2,0.710063178992206,0.0810735224699027
19,14,2,0.528358559121993,0.709272771595213
20,14,1,1.12071603320626,1.17259003798486
20,14,2,-0.366123333612696,-0.0133146492941062
20,14,2,0.129043734762836,-0.500187308955561
21,14,1,0.699246197520485,0.0663536859466089
21,14,2,1.60162531451913,0.624697671696813
21,14,2,-0.0177753076287464,1.11969354599944
22,14,1,0.675721231606255,1.01607759019229
22,14,2,-1.08101872370102,0.253615813156758
22,14,2,0.550150121090694,0.151480890817988
23,14,1,-0.672536356502416,-1.29418101529232
23,14,2,1.13947612184714,0.956591344608823
23,14,2,-0.234210207904562,-0.529726846606012
24,14,1,0.804436356147443,0.176586390902776
24,14,2,0.74142690600755,0.0281609221260699
24,14,2,0.0351331720095279,-0.191336432066635
25,14,1,-0.713046467533545,-0.153288336574879
25,14,2,1.05370229076845,1.72342637128679
25,14,2,-0.923197603587708,-1.68271078694959
26,14,1,-1.54961789985091,-1.10671973393018
26,14,2,-1.22331041026824,-2.19132113228919
26,14,2,-0.394574532366659,-0.901939196256922
27,14,1,2.49564733864817,2.09467196418904
27,14,2,-0.125912904424189,-0.656544926862274
27,14,2,0.117898978232756,0.357131271037064
28,14,1,1.18395913635983,0.598532679361308
28,14,2,-0.0235003466300715,-0.517657805693393
28,14,2,-1.82423114236319,-0.539381923107708
29,14,1,-1.47416169552711,-1.36410638504268
29,14,2,0.309689992223896,0.846199408825964
29,14,2,-0.642126796681171,0.145743448431637
30,14,1,-0.364004944646888,-0.166899703916157
30,14,2,0.702625594566282,0.591410681900339
30,14,2,-1.16670884446024,-1.67524644241938
31,14,1,-0.595547561859046,0.453704155648161
31,14,2,1.3199567886294,-0.374776035866188
31,14,2,0.302718030979991,-0.975989184893283
32,14,1,-0.267268961939322,-0.386927090045972
32,14,2,0.269750660639979,2.07615565762994
32,14,2,0.632731417027497,2.51319374523472
33,14,1,-0.601922359238254,-0.943377380776952
33,14,2,-1.0427123311781,-2.79550082877348
33,14,2,-0.358412556665237,0.338197640738918
34,14,1,0.0532563119099322,0.389359573371659
34,14,2,-0.227183959229081,-1.4438328326931
34,14,2,-1.22073538455412,-0.996713236798832
35,14,1,1.05294991186634,1.10783664474375
35,14,2,1.35179308881061,0.475892242582085
35,14,2,0.273895496852721,-0.0671555086890511
36,14,1,-0.483949188763057,-0.0395145303637756
36,14,2,0.907401811539702,0.961553981556429
36,14,2,1.06146722418543,-0.472484764089749
37,14,1,-1.292392684902,-0.803887490512048
37,14,2,0.0889365438219775,-0.199958051643542
37,14,2,-0.190387020742494,0.161941487226284
38,14,1,-0.264534387158675,-0.757668797494744
38,14,2,0.0126639493618095,-0.853314905410212
38,14,2,0.413259568972562,2.13669225142879
39,14,1,-0.644906412694251,-0.189480365549654
39,14,2,2.33200487155865,0.923093436590352
39,14,2,-0.865713283290194,-0.567739047597325
40,14,1,1.44751610104179,0.97070421888715
40,14,2,0.445696779671502,-1.09383117325666
40,14,2,1.18090987573189,0.400807300553837
41,14,1,-1.9752611194757,-1.69941657980566
41,14,2,-0.250478321419612,0.24889624079332
41,14,2,-1.84321740448404,-1.18460968810044
42,14,1,-0.0912915210097103,-0.163146287956457
42,14,2,-0.688091304147421,-1.03335093224098
42,14,2,-0.0315214222770906,-0.241340058410426
43,14,1,-1.60325729427911,-1.66963285079175
43,14,2,0.548398832663468,0.847360347119688
43,14,2,-0.0551720865761688,0.420401289212936
44,14,1,-2.73277574893877,-2.67568125828177
44,14,2,-1.17824844838751,-0.668138502747434
44,14,2,0.119857414909157,-2.21019807830017
45,14,1,0.26832916637391,0.223939085827149
45,14,2,-0.494775574641026,-0.179497637812611
45,14,2,1.56841628242821,-0.789040918731514
46,14,1,0.23901400263696,0.614488827130311
46,14,2,-0.921447766793823,-0.094669918620282
46,14,2,0.223582024176159,0.968383193815165
47,14,1,-1.2304517416027,-1.57044034787866
47,14,2,1.87051878764549,0.413800971886896
47,14,2,-1.03522033857904,0.0659737030569571
48,14,1,-1.73228432437556,-0.935963095099987
48,14,2,1.60595207069877,0.653697713131783
48,14,2,-0.0290235738230573,-0.412858117667852
49,14,1,-0.0385873929190655,0.258187721994194
49,14,2,1.08272516158823,1.51266670773475
49,14,2,0.220012442203867,0.0665028356899523
50,14,1,-0.472533504344562,-1.01762104968555
50,14,2,-0.971729246783861,-0.571402603672843
50,14,2,1.55991909863515,-0.042298973353628
1,15,1,-0.494052616662088,-0.228016851412102
1,15,2,1.76569092337197,0.751277777611957
1,15,2,-1.41873266257406,1.4427478428686
2,15,1,-1.15128459159081,-1.36114292191696
2,15,2,-0.584798231719171,0.337005557359563
2,15,2,1.49337170758989,1.4039598439572
3,15,1,1.18005436699948,0.714428577905873
3,15,2,0.249615692139283,0.465791685026947
3,15,2,-0.489890078121387,-0.402987744625392
4,15,1,0.448246567551705,0.351688804718116
4,15,2,-1.38898908910723,1.58439437808492
4,15,2,1.46887189223504,0.978788731783455
5,15,1,-0.17748878259414,0.0931046298542026
5,15,2,0.00225793912487326,1.53318814848734
5,15,2,1.58269320907827,1.1683484616362
6,15,1,1.54062261938536,1.73804550624445
6,15,2,-1.17257859688973,-1.35150666104915
6,15,2,-0.908134530191519,-0.539614563558055
7,15,1,-0.43273215904486,-0.182048413907647
7,15,2,0.914296400739549,-1.36549295628191
7,15,2,-0.87828498425859,-0.170254142412667
8,15,1,-0.3839162158673,-0.252937859019133
8,15,2,0.898595818212813,1.37801294298985
8,15,2,-1.37685122167197,-1.85495386976391
9,15,1,0.153578240289863,-0.441298683467375
9,15,2,-0.196163325147247,0.176114107451597
9,15,2,1.47059843269097,2.12232572675921
10,15,1,0.192008432053598,-0.352936610380521
10,15,2,-0.649365873314167,-1.29161833389447
10,15,2,1.45413438691103,1.34227751951986
11,15,1,0.877848581215177,0.258641391599162
11,15,2,-0.748735673856709,0.0506446960768496
11,15,2,-1.01667370911122,-0.903298440542708
12,15,1,-0.15233893624275,-0.363852011557137
12,15,2,-0.362645759953692,0.0361057505774165
12,15,2,0.407615948438595,-1.88324875465732
13,15,1,0.424098312572859,-0.421010986253233
13,15,2,-0.729505321841028,-0.983471361938423
13,15,2,0.750843522949101,0.527557703445058
14,15,1,-1.45143742682887,-1.23648856130698
14,15,2,-2.19757186438633,-1.14856065496693
14,15,2,-0.12358369785745,0.65375880634173
15,15,1,0.448247334467006,0.778502820451417
15,15,2,2.33440980213863,1.17599318928746
15,15,2,0.933991779573319,1.45399478673313
16,15,1,-0.725787002347656,-0.62643773318971
16,15,2,-1.0409937143381,1.22034164487725
16,15,2,0.838473234717804,0.388612142847036
17,15,1,0.367587511937508,0.315242788137454
17,15,2,0.5828643798639,-0.105510420021709
17,15,2,0.275960663225275,0.675024566028744
18,15,1,1.91699170948895,1.88093356071898
18,15,2,0.379365864703732,1.07460069166035
18,15,2,-1.07041133829218,-1.52861856899569
19,15,1,0.244247964524298,0.405982487455025
19,15,2,-0.19752579602689,0.727891271503112
19,15,2,0.0956562843394096,-1.26877203182992
20,15,1,1.77855149874328,1.90201897607923
20,15,2,-0.996509068164591,-0.756946261612398
20,15,2,-1.14124540943275,0.107826715800791
21,15,1,1.72823275875213,1.92875776878984
21,15,2,-0.728961358489021,-0.190083281067148
21,15,2,0.205892958223245,-1.40006534258824
22,15,1,0.44443228786139,0.428597435503018
22,15,2,-0.72752507741774,-1.41539248441017
22,15,2,-1.21945788546965,-0.0736676774467363
23,15,1,-1.78189058835365,-2.30502559554747
23,15,2,0.676104711169431,0.268458579676053
23,15,2,-2.57701617959432,-2.34390737862665
24,15,1,-1.32874289374349,-1.11450335971451
24,15,2,-0.674571887074544,-0.665109107473027
24,15,2,0.759491735448513,0.0951425886779595
25,15,1,-0.0121268060524739,0.270514939885786
25,15,2,1.32606956001584,1.85186498494671
25,15,2,3.17320752338634,2.42678114318892
26,15,1,0.282608968058682,-0.469768536211778
26,15,2,-1.59478065173457,-1.88466571968339
26,15,2,-0.783251675169502,-0.420314536577928
27,15,1,-0.332310248561244,0.442713913138078
27,15,2,0.753060225881319,0.00855574539882914
27,15,2,-1.78551829044101,-1.02675499827714
28,15,1,-0.296804465956283,-0.4701174802529
28,15,2,0.0675167610342938,-0.0880647056894536
28,15,2,-0.453629682525778,-0.973069082625354
29,15,1,0.0160752580850775,1.00150493768744
29,15,2,-0.0806872530431056,0.184128636777638
29,15,2,-1.23611240319397,-2.08974865398686
30,15,1,-0.917572084681111,-0.915593377265949
30,15,2,0.934738535536545,0.313256729394766
30,15,2,-0.240793850307285,-0.447103036967119
31,15,1,1.243555859871,1.09139759945679
31,15,2,-0.395328489394441,-0.329748515512074
31,15,2,-1.49401060780518,-1.23440962010227
32,15,1,-0.766533912276942,-0.984421132140973
32,15,2,-0.15770990897956,-0.0859597316262038
32,15,2,-0.0361528552350574,0.486540024993511
33,15,1,-3.02767706150029,-2.72839520629098
33,15,2,-0.516866884303871,0.777624007006022
33,15,2,-0.183358185406559,0.313639599532282
34,15,1,0.0794180306311458,0.221207729098105
34,15,2,2.13393587173612,2.14439141235156
34,15,2,1.09785528161163,0.312749447079115
35,15,1,-1.31737811953313,-1.58540876349756
35,15,2,-0.213608368331302,-0.196750189639706
35,15,2,-1.65131358781023,-0.624100466262066
36,15,1,-0.291952263783854,0.269157068771201
36,15,2,0.0562475706723231,0.528909797295261
36,15,2,1.09422214964645,-1.04684089349469
37,15,1,0.0427941182693543,0.512061276927042
37,15,2,-0.346171565514601,-0.10801788621004
37,15,2,-0.730815128249735,-1.58279685772505
38,15,1,1.01914351479042,1.18517420436297
38,15,2,0.3616916693541,-0.211506785509768
38,15,2,0.641613273103865,0.591617638011517
39,15,1,-0.894344205357136,-0.946015643940806
39,15,2,-2.61695254771166,-1.9445468921115
39,15,2,-1.63761111227868,-1.28163669324032
40,15,1,1.34426374576418,1.31896553220463
40,15,2,-0.456138029929526,0.876699702785732
40,15,2,-0.128199545646003,-0.501316259575731
41,15,1,0.322803116534079,-0.55742851705038
41,15,2,1.01847599573285,0.11921320584476
41,15,2,0.201929057071314,-1.06361794989526
42,15,1,-0.356821896325894,0.0905426591750518
42,15,2,-0.121159431610337,-0.297638171284482
42,15,2,0.433727426685965,1.40891198135272
43,15,1,-2.17124100156768,-1.87981317364198
43,15,2,-2.61473769507962,-1.52356909269916
43,15,2,1.20267832403494,1.77337159833438
44,15,1,1.51007010573052,1.33916577624916
44,15,2,-0.25017998415507,0.231469043626741
44,15,2,-0.497325750704674,0.00530730555396031
45,15,1,0.445042817217232,0.890714375034138
45,15,2,0.198372200838127,0.614158059224301
45,15,2,2.28869490224567,-0.319828940777032
46,15,1,0.371855741843021,-0.0615929420429968
46,15,2,-0.890989249190076,-0.696396428606008
46,15,2,0.0170132640342499,0.249618606723446
47,15,1,-0.672451363379195,0.07822786560952
47,15,2,1.75764761434163,3.02752378144275
47,15,2,1.91946850241311,1.16318026172647
48,15,1,0.419885852408875,0.554710015609201
48,15,2,0.356771165482853,-0.531314497130989
48,15,2,-0.455769400522431,0.0157235232755255
49,15,1,-0.168947553076432,-0.304806390292333
49,15,2,-1.27748121499667,0.989353420233145
49,15,2,-0.583457992229957,0.856243535607628
50,15,1,-1.43943303853831,-1.8393241037415
50,15,2,0.0631316190338956,1.07308785689739
50,15,2,-1.04210380633102,0.287382487816584
1,16,1,-0.068291111143631,-0.543405519887203
1,16,2,0.235382566748271,0.559485230742805
1,16,2,-0.07442779818996,0.0974316909769528
2,16,1,-0.994802945548279,-0.563016064525063
2,16,2,0.294186212484004,0.359000568562363
2,16,2,-0.264981609959253,-1.08636785091461
